 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NOTE: This link is updated weekly. If you download a copy, you will not have the updated version. Bookmark the link instead.

Foreign Nationals UW guidelines added to the very last row of the sheet, MOO GULE removed (discontinued product)",AIG Guaranteed Issue ,"AIG (SIWL)
",American Amicable Senior Choice Immediate,American Amicable Senior Choice Graded,American Amicable Senior Choice Return of Premium,"American Amicable (Family Choice)
","American Amicable (Family Protector Family Plan)
","American Amicable (Senior Choice)
",American Home Life,"American Home Life (GuideStar 0-44)
","American Home Life (GuideStar 45+)
","American Home Life (Patriot Series)
",Baltimore Life,"Cica Life (Superior Choice)
",CFG,Columbian Financial Group Dignified Choice Elite,Columbian Financial Group Dignified Choice Select,Columbian Financial Group Dignified Choice Advantage,"Foresters (Plan Right)
",Foresters Plan Right Preferred,Foresters Plan Right Standard,Foresters Plan Right Basic,Foresters Advantage Plus II,"Great Western
","Guarantee Trust Life (Life Select)
",Lafayette Life,"Liberty Bankers  (Simple Preferred, Standard, or Modified)","Lincoln Heritage
",Lumico,"Mutual of Omaha (Children's Whole Life)
","Mutual of Omaha (Living Promise)
",Mutual of Omaha Living Promise Level,Mutual of Omaha Living Promise Graded,NATIONAL LIFE GROUP ELITE (Non-Smokers only),NATIONAL LIFE GROUP  PREFERRED (Smokers Allowed),NATIONAL LIFE GROUP SELECT (Non-Smokers Only),NATIONAL LIFE GROUP STANDARD (Smokers allowed),Quility Secure Future Preferred,Royal Neighbors Level,Royal Neighbors Graded,"Royal Neighbors (Ensured Legacy FEX)
","Royal Arcanum (SIWL)
","SBLI (Living Legacy)
","Senior Life (Platinum Protection)
",TransAmerica Easy Solution ,TransAmerica Immediate  Solution Preferred,TransAmerica Immediate Solution Standard,Transamerica (FEX Solutions),,Aetna ACCENDO PREFERRED,Aetna ACCENDO STANDARD,Aetna ACCENDO MODIFIED,"Aflac (Final Expense)
",American Continental,GPM,Prosperity New Vista Level,Prosperity New Vista Graded,Prosperity New Vista Modified,"Prosperity (PrimeTerm to 100)
","Prosperity (Vista Premier)
","Lifeshield
","Oxford
","Security National (Loyalty Plan)
",Sentinel,"Trinity Life
",TruStage,,,,,"Americo
",Americo Eagle Premier
Parkinsons,Y,"SimpliNow Legacy
",Y IF > 3 YEARS SINCE DIAGNOSIS AND TREATMENT,Y,Y,ROP,ROP,"If treated within 3 years, Graded
","STANDARD
",Graded,"If treated within 2 years, Graded
",Standard,"If treated within 3 years, Special
","Guaranteed
","If treated within 3 years, Advantage Graded
",Y IF > 3 YEARS ,Y IF > 3 YEARS ,Y,Standard,Decline,Y,Y,Decline,"If treated within 3 years, Graded
",Graded,"If treated within 2 years, Graded
","If treated within 2 years, Modified
",Level,"Standard (Graded)
","If treated within 3 years, Decline
","If treated within 4 years, Graded",Y IF > 4 YEARS SINCE DIAGNOSIS AND TREATMENT,Y,Decline,Decline,Decline,"Y IF NOT DISABLING, DEPENDS ON SEVERITY AND PROGRESSION, CONTACT UW FOR MORE INFORMATION",NA,Y IF > 2 YEARS SINCE TREATMENT AND DIAGNOSIS,Y,"If treated within 10 years, Standard
",Decline,"If treated within 5 years, Standard
","If treated within 5 years, Decline
",Y,Decline,Y IF ONSET > AGE 45,Preferred,,Decline,Y,Y,Standard,Decline,"If treated within 2 years, Graded
",Graded,Y,Y,"PrimeTerm to 100
",Graded,Decline,"If treated within 3 years, Decline
","If treated within 2 years, Modified
","If treated within 5 years, New Vantage II (Graded)
",Graded,"If treated within 2 years, Decline
",,,,,Level,Application and Underwiting Guide Do Not Specify
Peripheral Vascular Disease (PVD),Y,"SimpliNow Legacy Max
",Application and underwriting guide does not specify,Application and underwriting guide does not specify,Application and underwriting guide does not specify,Decline,Decline,Immediate,,Decline,"If treated within 2 years, Graded
",Preferred,Standard,Standard,"If treated within 2 years, Advantage Graded
",Y IF > 2 YEARS,Y IF > 2 YEARS,Y,Preferred,Application and underwriting guide does not specify,Application and underwriting guide does not specify,Application and underwriting guide does not specify,Decline,Level,Graded,Level,Standard,"If treated within 2 years, Modified
",Level,"If treated within 3 years, Decline
",Level,Decline,Y,Decline,Decline,Decline,Decline,NA,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,"If diagnosed within 2 years, Graded. If diagnosed between 2 and 10 years ago, Standard
","If treated within 2 years, Decline
",Preferred,"Platinum Protection
",Y,Y IF > 2 YEARS SINCE DIAGNOSIS AND ONSET > 45 YEARS OF AGE,Y IF ONSET > 45 YEARS OF AGE,Preferred,,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,Preferred,Application and Underwiting Guidelines Do Not Specify,Level,Level,Application and underwriting guide does not specify,Application and underwriting guide does not specify,"PrimeTerm to 100
",Level,Level,Level,"If treated within 2 years, Modified
","If treated within 5 years, New Vantage II (Graded)
",Level,Level,,,,,Level,Application and Underwiting Guide Do Not Specify
PTSD,,,,,,,,,,,,Not Asked (Check Med List),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROBATION OR PAROLE,Y,"SimpliNow Legacy Max
",Application and underwriting guide does not specify,Application and underwriting guide does not specify,Application and underwriting guide does not specify,"If treated within 1 year, Decline
","If treated within 1 year, Decline
",Immediate,,"If treated within 1 year, Decline
","If treated within 3 year, Decline
",Preferred,Standard,"If treated within 2 years, Guaranteed
","If treated within 3 years, Advantage Graded
",Y IF > 3 YEARS,NA,NA,Preferred,Application and underwriting guide does not specify,Application and underwriting guide does not specify,Application and underwriting guide does not specify,Decline,Level,Graded,Level,"within 2 years, Modified
",Level,"If treated within 2 years, Standard (Graded)
",Approved,Level,Application and underwriting guide does not specify,Application and underwriting guide does not specify,Y IF > 1 YEAR AGO,Y IF > 1 YEAR AGO,Y IF > 1 YEAR AGO,Y IF > 1 YEAR AGO,NA,Application and underwriting guide does not specify,Application and underwriting guide does not specify,Preferred,Level,"If ""Has the prospect been confined to prison or a correctional facility within the last 5 years?"" answered ""Yes"" , Decline
",Decline,Y IF > 2 YEARS AGO,Y IF > 2 YEARS AGO,Y IF > 2 YEARS AGO,"If treated within 2 years, Decline
",,Application and underwriting guide does not specify,Application and underwriting guide does not specify,Application and underwriting guide does not specify,"Preferred
",Application and underwriting guide does not specify,"If treated within 5 years, Decline
",Level,Application and underwriting guide does not specify,Application and underwriting guide does not specify,"PrimeTerm to 100
",Level,Level,"If currently, Decline
",Preferred,"New Vantage I (Level)
",Level,Level,,,,,Level,Application and underwriting guide does not specify
Pulmonary Fibrosis,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Restless Leg Syndrome,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rheumatoid Arthritis
",NA,"SimpliNow Legacy Max
",,,,ROP,ROP,Immediate,,"If diagnosed prior to age 19, Decline
",Level,Preferred,Standard,Standard,Elite,NA,NA,NA,Preferred,,,,NA,Level,GRADED,"If treated within 2 years, Graded
","Preferred
","Level
","If treated within 2 years, Standard (Graded)
",Approved,"Level
",,,NA,NA,NA,NA,NA,,,NA,Level,Preferred,"Platinum Protection
",,,,"Preferred
",,,,,"Preferred
",,Level,"Level
",,,"PrimeTerm to 100
",Level,"Level
","Level
",Preferred,"If treated within 5 years, New Vantage II (Graded)
",Level,Level,,,,,Level,
Rheumatoid Arthritis (Mild),Y,NA,APPLICATION AND UNDERWRITING GUIDE DOES NOT SPECIFY,APPLICATION AND UNDERWRITING GUIDE DOES NOT SPECIFY,APPLICATION AND UNDERWRITING GUIDE DOES NOT SPECIFY,,,NA,,,,NA,NA,NA,,NA,NA,NA,NA,Application and Underwiting Guide Do Not Specify,Application and Underwiting Guide Do Not Specify,Application and Underwiting Guide Do Not Specify,Y,,Graded,NA,NA,,NA,NA,NA,Application and Underwiting Guide Do Not Specify,Application and Underwiting Guide Do Not Specify,Decline,Decline,Decline,"Y, DEPENDS ON SEVERITY, CONTACT UW FOR MORE INFORMATION",NA,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,NA,,NA,NA,NA,NA,NA,NA,,APPLICATION AND UNDERWRITING GUIDE DOES NOT SPECIFY,APPLICATION AND UNDERWRITING GUIDE DOES NOT SPECIFY,APPLICATION AND UNDERWRITING GUIDE DOES NOT SPECIFY,,APPLICATION AND UNDERWRITING GUIDE DOES NOT SPECIFY,,,Application and underwriting guide does not specify,Application and underwriting guide does not specify,,,,,,,,,,,,,,Application and Underwiting Guide Do Not Specify
Rheumatoid Arthritis (Moderate / Severe),Y,NA,APPLICATION AND UNDERWRITING GUIDE DOES NOT SPECIFY,APPLICATION AND UNDERWRITING GUIDE DOES NOT SPECIFY,APPLICATION AND UNDERWRITING GUIDE DOES NOT SPECIFY,,,NA,,,,NA,NA,NA,,NA,NA,NA,NA,Application and Underwiting Guide Do Not Specify,Application and Underwiting Guide Do Not Specify,Application and Underwiting Guide Do Not Specify,Decline,,NA,NA,NA,,NA,NA,NA,Application and Underwiting Guide Do Not Specify,Application and Underwiting Guide Do Not Specify,Decline,Decline,Decline,"Y, DEPENDS ON SEVERITY, CONTACT UW FOR MORE INFORMATION",NA,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,NA,,NA,NA,NA,NA,NA,NA,,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,,Application and Underwiting Guidelines Do Not Specify,,,Application and underwriting guide does not specify,Application and underwriting guide does not specify,,,,,,,,,,,,,,Application and Underwiting Guide Do Not Specify
"Sarcoidosis (Pulmonary Stage 1 or 2)
",NA,"If treated within 2 years, SimpliNow Legacy. If paired with tobacco, Decline
",,,,Immediate,Immediate,Immediate,,"If diagnosed within 3 years, Graded
","If treated within 2 years, Graded
",Standard,"If treated within 2 years, Decline. If treated between 2 and 3 years ago, Special
",Standard,"If treated within 3 years, Advantage Graded
",NA,NA,NA,Preferred,,,,NA,"If treated within 2 years, Graded
",NA,"If treated within 2 years, Graded
","If paired with tobacco, Modified
","If treated within 2 years, Modified
","If treated within 1 year, Modified
",Approved,Graded,,,NA,NA,NA,NA,NA,,,"If treated within 10 years, Standard. If paired with tobacco, Graded
","If treated within 2 years, Decline
","If treated within 5 years, Standard
","If treated within 5 years, Decline
",,,,Standard,,,,,Standard,,"If treated within 2 years, Graded
",Level,,,"PrimeTerm to 100
",Level,"If treated within 2 years, Graded. If paired with tobacco, Decline
","If treated within 3 years, Decline
","If paired with tobacco, Modified
","New Vantage III (Modified). If treated within 5 years, New Vantage II (Graded). If paired with tobacco, New Vantage III (Modified)
",Graded,"If treated within 3 years, Level. If ""Does the proposed insured use a nebulizer to take any inhaled medication?"" answered ""Yes"" , Modified
",,,,,Decline,
"Sarcoidosis (Pulmonary Stage 3 or 4)
",NA,"If treated within 2 years, SimpliNow Legacy. If paired with tobacco, Decline
",,,,"If treated within 3 years, ROP
","If treated within 3 years, ROP
","If treated within 2 years, ROP. If treated between 2 and 3 years ago, Graded
",,"If diagnosed within 3 years, Graded
","If treated within 2 years, Graded
",Standard,"If treated within 2 years, Decline. If treated between 2 and 3 years ago, Special
",Standard,"Advantage Graded
",NA,NA,NA,Preferred,,,,NA,"If treated within 2 years, Graded
",Graded,"If treated within 2 years, Graded
","If paired with tobacco, Modified
","If treated within 2 years, Modified
","If treated within 1 year, Modified
","If treated within 3 years, Decline
",Graded,,,NA,NA,NA,NA,NA,,,"If treated within 10 years, Standard. If paired with tobacco, Graded
","If treated within 2 years, Decline
","If treated within 5 years, Standard
","If treated within 5 years, Decline
",,,,Standard,,,,,Standard,,"If treated within 2 years, Graded
",Graded,,,"PrimeTerm to 100
",Graded,"If treated within 2 years, Graded. If paired with tobacco, Decline
","If treated within 3 years, Decline
",Decline,"New Vantage III (Modified). If treated within 5 years, New Vantage II (Graded). If paired with tobacco, New Vantage III (Modified)
",Graded,"If treated within 3 years, Level. If ""Does the proposed insured use a nebulizer to take any inhaled medication?"" answered ""Yes"" , Modified. If diagnosed within 3 years, Modified
",,,,,Decline,
Sarcoidous (Non-Pulmonary),Y,NA,APPLICATION AND UNDERWRITING GUIDE DOES NOT SPECIFY,APPLICATION AND UNDERWRITING GUIDE DOES NOT SPECIFY,APPLICATION AND UNDERWRITING GUIDE DOES NOT SPECIFY,,,NA,,,,NA,NA,NA,,Y IF > 3 YEARS,Y,Y,NA,Application and Underwiting Guide Do Not Specify,Application and Underwiting Guide Do Not Specify,Application and Underwiting Guide Do Not Specify,Y,,NA,NA,NA,,NA,NA,NA,Decline,Y,NA,NA,NA,NA,NA,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,NA,,NA,NA,NA,NA,NA,NA,,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,,Application and Underwiting Guidelines Do Not Specify,,,Application and underwriting guide does not specify,Application and underwriting guide does not specify,,,,,,,,,,,,,,Application and Underwiting Guide Do Not Specify
Sarcoidous (Pulmonary),Y,NA,APPLICATION AND UNDERWRITING GUIDE DOES NOT SPECIFY,APPLICATION AND UNDERWRITING GUIDE DOES NOT SPECIFY,APPLICATION AND UNDERWRITING GUIDE DOES NOT SPECIFY,,,NA,,,,NA,NA,NA,,Y IF > 3 YEARS,Y,Y,NA,Application and Underwiting Guide Do Not Specify,Application and Underwiting Guide Do Not Specify,Application and Underwiting Guide Do Not Specify,Decline,,NA,NA,NA,,NA,NA,NA,Decline,Y,NA,NA,NA,NA,NA,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,NA,,NA,NA,NA,NA,NA,NA,,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,,Application and Underwiting Guidelines Do Not Specify,,,Application and underwriting guide does not specify,Application and underwriting guide does not specify,,,,,,,,,,,,,,Application and Underwiting Guide Do Not Specify
Schizophrenia,Y,"SimpliNow Legacy
",Y IF > 3 YEARS SINCE DIAGNOSIS AND TREATMENT,Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT,Y,Decline,Decline,Immediate,PREFERRED,Decline,Level,Preferred,Decline,Guarantee,"If treated within 3 years, Advantage Graded
",Y IF > 3 YEARS SINCE  TREATMENT,Y IF > 3 YEARS SINCE  TREATMENT,Y,Preferred,APPLICATION AND UNDERWRITING GUIDE DOES NOT SPECIFY,APPLICATION AND UNDERWRITING GUIDE DOES NOT SPECIFY,APPLICATION AND UNDERWRITING GUIDE DOES NOT SPECIFY,Decline,Level,Graded,Level,Decline,Level,"If ""Requiring inpatient treatment within the past 2 years?"" answered ""Yes"" , Standard (Graded)
","If treated within 3 years, Decline
","If treated within 4 years, Graded
",Y IF > 4 YEARS SINCE DIAGNOSIS AND TREATMENT,Y,Decline,Decline,Decline,Decline,NA,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,"If diagnosed within 1 year, Graded. If diagnosed between 1 and 10 years ago, Standard
","If treated within 2 years, Decline
","If treated within 2 years, Standard
","If treated within 5 years, Decline
",Y IF > AGE 18 ,Decline,Y IF > AGE 18 ,"If younger than 17, Decline
",,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,"Preferred
",Application and Underwiting Guidelines Do Not Specify,"If treated within 2 years, Graded
",Graded,Y,Y,"PrimeTerm to 100
",Graded,Decline,"If treated within 3 years, Decline
","If treated within 2 years, Modified
","If treated within 2 years, New Vantage III (Modified)
",Graded,"If treated within 3 years, Modified
",,,,,Level,Application and Underwiting Guide Do Not Specify
Scleroderma,Y,"If treated within 4 years, SimpliNow Legacy
",Application and underwriting guide does not specify,Application and underwriting guide does not specify,Application and underwriting guide does not specify,Decline,Decline,Immediate,,Level,Level,Preferred,"If treated within 2 years, Decline
",Standard,Elite,NA,NA,NA,Preferred,Application and Underwiting Guide Do Not Specify,Application and Underwiting Guide Do Not Specify,Application and Underwiting Guide Do Not Specify,NA,Level,Graded,"If treated within 2 years, Graded
",Preferred,Level,"If treated within 2 years, Standard (Graded)
",Approved,"If treated within 4 years, Graded
",Y IF > 4 YEARS SINCE DIAGNOSIS AND TREATMENT,Y,NA,NA,NA,NA,NA,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,Preferred,Level,Preferred,"Platinum Protection
",Application and Underwiting Guide Do Not Specify,Application and Underwiting Guide Do Not Specify,Application and Underwiting Guide Do Not Specify,Preferred,,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,"Preferred
",Application and Underwiting Guidelines Do Not Specify,Level,Level,Application and underwriting guide does not specify,Application and underwriting guide does not specify,"PrimeTerm to 100
",Level,Level,Level,Preferred,"If treated within 5 years, New Vantage II (Graded)
",Level,Level,,,,,Level,Application and Underwiting Guide Do Not Specify
"SEIZURES – NEUROLOGICAL
",NA,NA,,,,,,NA,PREFERRED,,,NA,Standard,NA,,NA,NA,NA,NA,,,,NA,,Graded,NA,STANDARD,,NA,NA,NA,,,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,"If treated within 1 month, Decline. If treated between 1 month and 2 years ago, Modified. If treated more than 2 years ago, Standard
",,,,,,,,,
Sickle Cell Anemia,Y,Decline,Y IF > 3 YEARS SINCE DIAGNOSIS AND TREATMENT,Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT,Y,Decline,Decline,Immediate,,Decline,Level,Decline,"If treated within 2 years, Decline
",Standard,Decline,Decline,Decline,Decline,Preferred,Application and Underwiting Guide Do Not Specify,Application and Underwiting Guide Do Not Specify,Application and Underwiting Guide Do Not Specify,Decline,"If treated within 2 years, Guaranteed Issue
",GRADED,"If treated within 2 years, Graded
","If treated within 2 years, Modified
",Level,Level,Decline,Decline,Decline,Decline,NA,NA,NA,NA,NA,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,"Guaranteed Issue
","If treated within 2 years, Decline
","If treated within 5 years, Standard
","If treated within 5 years, Decline
",Decline,Decline,Decline,Decline,,Decline,Decline,Decline,Decline,Decline,Level,Graded,Application and underwriting guide does not specify,Application and underwriting guide does not specify,"PrimeTerm to 100
",Graded,Level,Level,Decline,"If treated within 3 years, New Vantage III (Modified)
",Decline,Decline,,,,,Level,Application and Underwiting Guide Do Not Specify
SLEEP APNEA,NA,NA,,,,,,NA,PREFERRED,,,NA,"If treated within 2 years, Decline
",NA,,NA,NA,NA,NA,,,,NA,,Graded,NA,PREFERRED,,NA,NA,NA,,,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,Decline,,,,,,,,,
SLEEP APNEA (not requiring oxygen use),NA,"SimpliNow Legacy Max
",,,,"If treated within 3 years, ROP
","If treated within 3 years, ROP
",Immediate,,Level,Level,Preferred,Standard,Standard,Elite,NA,NA,NA,Preferred,,,,NA,Level,N/A,Level,Preferred,Level,Level,Approved,Level,,,NA,NA,NA,NA,NA,,,Preferred,Level,Preferred,"Platinum Protection
",,,,Preferred,,,,,Preferred,,Level,Level,,,"PrimeTerm to 100
",Level,Level,Level,"If treated within 2 years, Modified
","New Vantage I (Level)
",Level,Level,,,,,Decline,
SLEEP APNEA (requiring oxygen use),NA,"SimpliNow Legacy Max
",,,,"If treated within 3 years, ROP
","If treated within 3 years, ROP
","If treated within 2 years, ROP. If currently, Decline
",,Decline,Decline,Preferred,"If treated within 1 year, Decline. If treated between 1 and 3 years ago, Special
",Standard,Elite,NA,NA,NA,"If treated within 1 year, Decline
",,,,NA,"If treated within 2 years, Graded. If currently, Guaranteed Issue
",Graded,"If treated within 1 year, Graded
","If treated within 1 year, Decline
","If treated within 2 years, Modified
","If currently, Modified
","If treated within 3 years, Decline
",Level,,,NA,NA,NA,NA,NA,,,"If treated within 10 years, Guaranteed Issue
","Level
",Modified,"If treated within 5 years, Decline
",,,,"If treated within 1 year, Standard
",,,,,Preferred,,"If treated within 5 years, Modified
","If treated within 1 year, Decline
",,,"If treated within 2 years, Decline
","If treated within 1 year, Decline
","If treated within 1 year, Decline
","If currently, Decline
","If treated within 2 years, Modified
","If treated within 5 years, New Vantage II (Graded)
","If treated within 6 months, Decline
","If currently, Decline
",,,,,Decline,
"SPINA BIFIDA 
",NA,"SimpliNow Legacy Max
",,,,Immediate,Immediate,Immediate,PREFERRED,Level,Level,Preferred,Standard,Standard,Decline,NA,NA,NA,Preferred,,,,NA,Level,"If treated within 2 years, Graded. If ""Delivery via a cpap machine?"" answered ""No"" , Decline
","If treated within 2 years, Graded
",Preferred,"Level
","Level
",Decline,"Level
",,,NA,NA,NA,NA,NA,,,Preferred,"If treated within 2 years, Decline
",Preferred,"Platinum Protection
",,,,Preferred,,,,,Preferred,,Level,"Level
",,,"PrimeTerm to 100
","Level
","Level
","Level
",Preferred,"If diagnosed prior to age 25, Decline
",Level,Level,,,,,Level,
"Stent Placement, Cardioversion Treatment or Any Other Type of Heart or Circulatory Procedure",Y,"If ""Was the underlying atrial fibrillation diagnosed within the past 2 years?"" answered ""Yes"" , SimpliNow Legacy
",Y IF > 3 YEARS SINCE DIAGNOSIS AND TREATMENT,Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT,Y,"If within 3 years, ROP
","If within 3 years, ROP
",Immediate,"WITHIN 1 YEAR IS MODIFIED. 12-24 MONTHS IS STANDARD. OVER 2
YEARS IS LEVEL",Level,Level,Preferred,Standard,Standard,Select,Decline,Y IF > 2 YEARS,Y,"If within 1 year, Basic. If between 1 and 2 years ago, Standard
",Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT,Y,Y,Decline,"If within 2 years, Graded
",Graded,"If within 2 years, Graded
",Standard,"If within 2 years, Modified
","If within 2 years, Modified
",Decline,"If within 2 years, Graded
",Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT,Y IF > 1 YEARS,NA,NA,NA,NA,NA,Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT,Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT,"If within 2 years, Graded. If between 2 and 10 years ago, Standard
","If within 2 years, Decline
",Preferred,"Platinum Protection
",Y,Y IF > 2 YEARS AND > 45 YEARS OLD WHEN PERFORMED,Y IF > 1 YEAR AND > 45 YEARS OLD WHEN PERFORMED,Preferred,,Y IF > 2 YEARS,Y IF > 1 YEAR,Y,Preferred,Y IF > 2 YEARS,"If within 2 years, Graded
",Level,Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT,Y,"PrimeTerm to 100
",Level,"Level
",Level,"If within 2 years, Modified
","If within 5 years, New Vantage II (Graded)
",Level,"If within 2 years, Modified
",,,,,"If within 1 year, Decline
",Y IF > 1 year 
Stroke,Y,"If treated within 1 year, Decline. If treated between 1 and 2 years ago, SimpliNow Legacy
",Y IF > 3 YEARS SINCE DIAGNOSIS AND TREATMENT,Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT,Y,Decline,Decline,"If treated within 2 years, ROP. If treated between 2 and 3 years ago, Graded
","WITHIN 1 YEAR IS MODIFIED. 12-24 MONTHS IS STANDARD. OVER 2
YEARS IS LEVEL.",Decline,"If treated within 2 years, Graded
","If treated within 1 year, Modified. If treated between 1 and 2 years ago, Standard
","If treated within 1 year, Decline. If treated between 1 and 3 years ago, Special
",Standard,"If treated within 2 years, Advantage Graded
",Y IF > 2 YEARS ,Y IF > 2 YEARS ,Y,"If treated within 1 year, Basic. If treated between 1 and 2 years ago, Standard
",Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT,Y IF > 1 YEAR SINCE DIAGNOSIS AND TREATMENT,Y,Decline,"If treated within 2 years, Graded
",Graded,"If treated within 2 years, Graded
","If treated within 2 years, Modified
","If treated within 2 years, Modified
","If treated within 1 year, Modified. If treated between 1 and 2 years ago, Standard (Graded)
","If treated within 3 years, Decline
","If treated within 2 years, Graded
",Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT,Y,Decline,Decline,Decline,"Y if > 1 year, no diabetes or history of cardiac problems ",NA,Y IF > 2 YEARS,Y,"If treated within 1 year, Graded. If treated between 1 and 10 years ago, Standard
","If treated within 2 years, Decline
","If treated within 2 years, Modified
","If treated within 5 years, Decline
",Y,Y IF > 2 YEARS AGO AND ONSET > 45 YEARS OF AGE,Y IF > 1 YEAR AGO AND ONSET > 45 YEARS OF AGE,Standard,,Y IF > 2 YEARS,Y IF > 1 YEAR,Y,"If treated within 1 year, Modified. If treated between 1 and 2 years ago, Standard
",Y IF > 2 YEARS,"If treated within 2 years, Graded
","If treated within 2 years, Modified
",Y IF > 2 YEARS,Y,"If treated within 2 years, Decline
","If treated within 2 years, Modified
","If treated within 1 year, Decline. If treated between 1 and 2 years ago, Graded
","If treated within 3 years, Decline
","If treated within 2 years, Modified
","If treated within 2 years, New Vantage III (Modified). If treated between 2 and 5 years ago, New Vantage II (Graded)
","If treated within 1 year, Decline. If treated between 1 and 2 years ago, Graded
","If treated within 2 years, Modified
",,,,,"If treated within 1 year, Decline
",Y IF > 1 YEAR
Suicide attempt,Y,Decline,Application and Underwiting Guide Do Not Specify,Application and Underwiting Guide Do Not Specify,Application and Underwiting Guide Do Not Specify,Immediate,Immediate,Immediate,,"If treated within 2 years, Decline
",Level,Preferred,"If treated within 10 years, Decline
","If treated within 2 years, Guaranteed
",Elite,NA,NA,NA,Preferred,Application and Underwiting Guide Do Not Specify,Application and Underwiting Guide Do Not Specify,Application and Underwiting Guide Do Not Specify,Decline,"If treated within 3 months, Guaranteed Issue
",Decline,"If treated within 2 years, Graded
",Preferred,"Level
","If treated within 2 years, Standard (Graded)
",Approved,Level,Application and Underwiting Guide Do Not Specify,Application and Underwiting Guide Do Not Specify,Decline,Decline,Decline,Y IF > 2 YEARS AND NO MULITPLE ATTEMPTS,NA,Application and Underwiting Guide Do Not Specify,Application and Underwiting Guide Do Not Specify,"If treated within 3 years, Guaranteed Issue. If treated between 3 and 10 years ago, Standard
","If treated within 2 years, Decline
","If treated within 2 years, Standard
","If treated within 5 years, Decline
",Y IF > 2 YEARS,Y IF > 2 YEARS,Y IF > 2 YEARS,"If treated within 2 years, Decline. If younger than 17, Decline
",,Application and Underwiting Guide Do Not Specify,Application and Underwiting Guide Do Not Specify,Application and Underwiting Guide Do Not Specify,Preferred,Application and Underwiting Guide Do Not Specify,Level,Level,Application and Underwiting Guide Do Not Specify,Application and Underwiting Guide Do Not Specify,"PrimeTerm to 100
",Level,"Level
","If treated within 3 years, Decline
","If treated within 2 years, Decline
","New Vantage I (Level)
",Level,"If treated within 3 years, Modified
",,,,,Level,Application and Underwiting Guide Do Not Specify
"Surgery (Advised to have surgery, diagnostic testing (other than routine), or other medical procedure or evaluation where the results are not known?)",Y,NA,Decline,Decline,Y,,,NA,,,,NA,NA,NA,,Decline,Decline,Decline,NA,Decline,Decline,Decline,Decline,,NA,NA,NA,,NA,NA,NA,Decline,Decline,NA,NA,NA,NA,NA,Decline,Decline,NA,NA,NA,NA,NA,NA,NA,NA,,Decline,Decline,Decline,,Decline,,,Decline,Decline,,,,,,,,,,,,,,Decline
